2021-02-24 22:44:19,055 INFO    MainThread:9012 [internal.py:wandb_internal():81] W&B internal server running at pid: 9012
2021-02-24 22:44:19,606 INFO    SenderThread:9012 [dir_watcher.py:__init__():165] watching files in: C:\Users\Juhyeon\Desktop\repository\Proxy-Anchor-CVPR2020\code\wandb\run-20210224_224416-234j8ghk\files
2021-02-24 22:44:19,606 INFO    SenderThread:9012 [sender.py:_start_run_threads():596] run started: 234j8ghk with start time 1614174258
2021-02-24 22:44:19,607 DEBUG   SenderThread:9012 [sender.py:send():117] send: summary
2021-02-24 22:44:19,608 INFO    SenderThread:9012 [sender.py:_save_file():682] saving file wandb-summary.json with policy end
2021-02-24 22:44:19,616 DEBUG   HandlerThread:9012 [meta.py:__init__():34] meta init
2021-02-24 22:44:19,617 DEBUG   HandlerThread:9012 [meta.py:__init__():48] meta init done
2021-02-24 22:44:19,617 DEBUG   HandlerThread:9012 [meta.py:probe():190] probe
2021-02-24 22:44:19,625 DEBUG   HandlerThread:9012 [meta.py:_setup_git():180] setup git
2021-02-24 22:44:19,628 DEBUG   HandlerThread:9012 [cmd.py:execute():719] Popen(['git', 'cat-file', '--batch-check'], cwd=C:\Users\Juhyeon\Desktop\repository\Proxy-Anchor-CVPR2020, universal_newlines=False, shell=None, istream=<valid stream>)
2021-02-24 22:44:19,684 DEBUG   HandlerThread:9012 [cmd.py:execute():719] Popen(['git', 'rev-parse', '--show-toplevel'], cwd=C:\Users\Juhyeon\Desktop\repository\Proxy-Anchor-CVPR2020, universal_newlines=False, shell=None, istream=None)
2021-02-24 22:44:19,738 DEBUG   HandlerThread:9012 [meta.py:_setup_git():187] setup git done
2021-02-24 22:44:19,738 DEBUG   HandlerThread:9012 [meta.py:_save_pip():52] save pip
2021-02-24 22:44:19,740 DEBUG   HandlerThread:9012 [meta.py:_save_pip():66] save pip done
2021-02-24 22:44:19,740 DEBUG   HandlerThread:9012 [meta.py:probe():231] probe done
2021-02-24 22:44:19,880 DEBUG   SenderThread:9012 [sender.py:send():117] send: files
2021-02-24 22:44:19,880 INFO    SenderThread:9012 [sender.py:_save_file():682] saving file wandb-metadata.json with policy now
2021-02-24 22:44:19,880 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:44:19,881 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:44:19,881 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:44:19,886 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:44:19,902 DEBUG   Thread-40 :9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:44:20,086 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:44:20,089 DEBUG   SenderThread:9012 [sender.py:send():117] send: config
2021-02-24 22:44:20,102 DEBUG   Thread-40 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:44:20,103 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:44:20,110 DEBUG   Thread-40 :9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): storage.googleapis.com
2021-02-24 22:44:20,317 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:44:20,611 INFO    Thread-29 :9012 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\Juhyeon\Desktop\repository\Proxy-Anchor-CVPR2020\code\wandb\run-20210224_224416-234j8ghk\files\config.yaml
2021-02-24 22:44:20,611 INFO    Thread-29 :9012 [dir_watcher.py:_on_file_created():213] file/dir created: C:\Users\Juhyeon\Desktop\repository\Proxy-Anchor-CVPR2020\code\wandb\run-20210224_224416-234j8ghk\files\wandb-metadata.json
2021-02-24 22:44:20,611 INFO    Thread-29 :9012 [dir_watcher.py:_on_file_created():213] file/dir created: C:\Users\Juhyeon\Desktop\repository\Proxy-Anchor-CVPR2020\code\wandb\run-20210224_224416-234j8ghk\files\output.log
2021-02-24 22:44:20,612 INFO    Thread-29 :9012 [dir_watcher.py:_on_file_created():213] file/dir created: C:\Users\Juhyeon\Desktop\repository\Proxy-Anchor-CVPR2020\code\wandb\run-20210224_224416-234j8ghk\files\requirements.txt
2021-02-24 22:44:20,612 INFO    Thread-29 :9012 [dir_watcher.py:_on_file_created():213] file/dir created: C:\Users\Juhyeon\Desktop\repository\Proxy-Anchor-CVPR2020\code\wandb\run-20210224_224416-234j8ghk\files\wandb-summary.json
2021-02-24 22:44:20,656 DEBUG   Thread-40 :9012 [connectionpool.py:_make_request():396] https://storage.googleapis.com:443 "PUT /wandb-production.appspot.com/juryun/cars_ProxyAnchor/234j8ghk/wandb-metadata.json?Expires=1614260660&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=IJQQa6ymdzvtD2lLRCAYB8RpImZDSPk7aHK%2FOR34d7U0C8sx8%2FKAv3uYWTOOhdvWMq3emt8VUNy%2FqZ1wneMByoQF%2FTX2d9AcHMf4%2FMuLOmYs3TXvYO54mO5kp4%2Fp5Ejj2EjY9I%2FBX2e1GyDrh9xQ%2BUxKeZGug61%2FlqZpRAkmN0i4m3VuPumTN9d1avSfJcZHhC8bR38wo95iVgbdSwKx8tBQiEzOzgdGtK%2F8La0YKvk1bl439w%2Bz41wNsAo6D%2Bxnhejo6BIDTRtWI1wZBDQ4vMC4xPdrnZvvRvbSG0W0QPgOdUDYFkjPWhjputJj9Za6EtZ1yoZIZ5NMBTSn6UfXAA%3D%3D HTTP/1.1" 200 0
2021-02-24 22:44:20,657 INFO    Thread-40 :9012 [upload_job.py:push():133] Uploaded file C:\Users\Juhyeon\AppData\Local\Temp\tmpbf9weqowwandb\2abl9nsr-wandb-metadata.json
2021-02-24 22:44:21,607 INFO    Thread-29 :9012 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\Juhyeon\Desktop\repository\Proxy-Anchor-CVPR2020\code\wandb\run-20210224_224416-234j8ghk\files\output.log
2021-02-24 22:44:22,949 DEBUG   Thread-23 :9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:44:23,157 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:44:23,167 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:44:25,371 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:44:27,776 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:44:28,004 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:44:32,383 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:44:32,585 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:44:35,116 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:44:35,116 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:44:35,116 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:44:35,121 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:44:35,306 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:44:36,998 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:44:37,192 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:44:41,607 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:44:41,840 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:44:46,219 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:44:46,457 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:44:50,308 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:44:50,308 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:44:50,309 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:44:50,313 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:44:50,517 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:44:50,832 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:44:51,038 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:44:55,441 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:44:55,644 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:45:00,056 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:45:00,255 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:45:04,669 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:45:04,859 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:45:05,519 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:45:05,519 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:45:05,520 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:45:05,524 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:45:05,715 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:45:09,276 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:45:09,470 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:45:13,892 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:45:14,087 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:45:18,503 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:45:20,718 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:45:20,718 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:45:20,719 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:45:20,723 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:45:20,932 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:45:23,115 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:45:27,722 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:45:27,917 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:45:32,330 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:45:35,934 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:45:35,934 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:45:35,935 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:45:35,939 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:45:36,133 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:45:36,938 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:45:41,555 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:45:42,104 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:45:46,166 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:45:50,779 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:45:51,136 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:45:51,136 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:45:51,137 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:45:51,141 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:45:51,340 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:45:55,385 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:45:55,574 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:45:59,998 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:46:04,608 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:46:06,342 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:46:06,342 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:46:06,342 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:46:06,347 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:46:06,550 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:46:09,221 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:46:09,417 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:46:13,833 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:46:18,443 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:46:21,552 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:46:21,552 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:46:21,553 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:46:21,557 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:46:21,750 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:46:23,055 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:46:23,261 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:46:27,667 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:46:32,289 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:46:36,753 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:46:36,753 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:46:36,754 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:46:36,758 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:46:36,957 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:46:36,960 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:46:37,183 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:46:41,519 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:46:46,135 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:46:50,751 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:46:50,959 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:46:51,960 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:46:51,960 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:46:51,961 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:46:51,965 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:46:52,167 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:46:55,370 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:47:00,003 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:47:04,624 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:47:04,830 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:47:07,170 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:47:07,170 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:47:07,171 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:47:07,175 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:47:07,370 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:47:09,243 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:47:13,864 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:47:18,474 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:47:18,695 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:47:22,373 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:47:22,373 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:47:22,374 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:47:22,378 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:47:22,571 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:47:23,087 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:47:27,696 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:47:32,305 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:47:32,501 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:47:36,921 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:47:37,573 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:47:37,573 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:47:37,574 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:47:37,578 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:47:37,800 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:47:41,534 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:47:46,192 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:47:46,455 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:47:50,838 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:47:52,803 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:47:52,804 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:47:52,804 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:47:52,811 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:47:53,059 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:47:55,533 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:48:00,168 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:48:00,366 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:48:04,790 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:48:08,065 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:48:08,065 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:48:08,066 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
2021-02-24 22:48:08,070 DEBUG   SenderThread:9012 [connectionpool.py:_new_conn():824] Starting new HTTPS connection (1): api.wandb.ai
2021-02-24 22:48:08,392 DEBUG   SenderThread:9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-02-24 22:48:09,403 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:48:14,017 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:48:14,219 DEBUG   Thread-23 :9012 [connectionpool.py:_make_request():396] https://api.wandb.ai:443 "POST /files/juryun/cars_ProxyAnchor/234j8ghk/file_stream HTTP/1.1" 200 None
2021-02-24 22:48:18,632 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:48:23,256 DEBUG   SenderThread:9012 [sender.py:send():117] send: stats
2021-02-24 22:48:23,395 DEBUG   HandlerThread:9012 [handler.py:handle_request():93] handle_request: status
2021-02-24 22:48:23,396 DEBUG   SenderThread:9012 [sender.py:send():117] send: request
2021-02-24 22:48:23,396 DEBUG   SenderThread:9012 [sender.py:send_request():126] send_request: status
